floc,floc_description,work_order_id,work_order_basic_finish_date,work_order_desc,activity_type,level
TO000697,25.444KM 46A TURNOUT WARREN,57054813,2021-10-23,Warren Up - 46A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57059532,2022-02-05,Warren Up - 46A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,80107496,2022-05-16,SR_WN_Bond-IntLock_25.444km,C03,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,80107438,2022-05-26,Warren Up - 46A - C13,C13,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57062844,2022-05-26,Warren Up - 45A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57062843,2022-05-26,Warren Up - 46A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,80109279,2022-08-07,C13 BLACKWATER T/O 46A WARREN.,C13,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57066172,2022-08-10,Warren Up - 46A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57069660,2022-12-29,Warren Up - 46A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,80104279,2023-01-23,2230 Warren 46A C13,C13,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57079262,2023-11-27,Warren Up - 46A - C23,C23,Electrical Turnout
TO000697,25.444KM 46A TURNOUT WARREN,57088936,2024-04-03,Warren Up - 46A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57052279,2021-07-12,Warren Up - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57054814,2021-10-23,Warren Up - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57059533,2022-02-05,Warren Up - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,80107497,2022-05-16,SR_WN_Bond-IntLock_25.542km,C03,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,80107437,2022-05-26,Warren Up - 45A - C13,C13,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57066173,2022-08-10,Warren Up - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57069661,2022-12-29,Warren Up - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,80104391,2023-01-22,2230 Warren 45A C13,C13,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57077799,2023-06-24,Warren Up - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57083619,2024-02-09,Warren UP - 45A - C23,C23,Electrical Turnout
TO000698,25.541KM 45A TURNOUT WARREN,57088937,2024-04-03,Warren Up - 45A - C23,C23,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,57038708,2022-06-01,Warren Up - 7AB - C23,C23,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,57052718,2022-06-01,Warren Up - 7AB - C23 (57038708),C23,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,57064304,2022-12-01,Warren Up - 7AB - C23,C23,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,57079263,2023-08-06,Warren Up - 7AB - C23,C23,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,80115541,2023-11-27,SR_BONDING/MAINTAINER_WARREN,C13,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,80115336,2023-11-28,Warren 7AB - C13,C13,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,80115203,2023-12-07,SR_TSR- Warren 7AB CD 27.215-27.661,C14,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,57083620,2023-12-28,Warren UP - 7AB - C23 - WARREN RD,C23,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,80113136,2024-02-09,4213 4230 Warren 7AB 7 CD C13,C13,Electrical Turnout
TO000699,27.365KM 7A/B TURNOUT WARREN,80115968,2024-02-17,Warren 7AB UP - C13,C13,Electrical Turnout
TO000700,35.991KM 11A/B TURNOUT WYCARBAH,80104503,2021-08-24,Wycarbah Up - 11AB - C13,C13,Electrical Turnout
TO000700,35.991KM 11A/B TURNOUT WYCARBAH,80104513,2021-09-01,Wycarbah 11AB C13,C13,Electrical Turnout
TO000700,35.991KM 11A/B TURNOUT WYCARBAH,57052721,2022-06-01,Wycarbah Up - 11AB - C23 (80104513),C23,Electrical Turnout
TO000700,35.991KM 11A/B TURNOUT WYCARBAH,600001295,2022-06-30,Wycarbah 11AB C13,C13,Electrical Turnout
TO000700,35.991KM 11A/B TURNOUT WYCARBAH,57064303,2022-10-14,Wycarbah Up - 11AB - C23,C23,Electrical Turnout
TO000700-01,WH11A Pts,80105030,2021-08-23,SR_WYC_11AB_Up_U/Cut_37.132km,C03,Electric Points
TO000701,36.203KM 12C/D TURNOUT WYCARBAH,57064800,2022-10-14,Wycarbah Up - 12CD - C23,C23,Electrical Turnout
TO000702,37.064KM ER1.2B TURNOUT WYCARBA-WESTWOOD,80114000,2023-07-19,SR_BOND_WYCARBAH UP 37.064KM,C13,Manual Turnout
TO000703,45.295KM 12A/B TURNOUT WESTWOOD,57052723,2022-11-14,Westwood Up - 12AB - C23,C23,Electrical Turnout
TO000704,46.317KM ER1.2B TURNOUT WESTWOOD,57052614,2021-07-17,Westwood Up - ER1.2B - C23,C23,Manual Turnout
TO000704,46.317KM ER1.2B TURNOUT WESTWOOD,57057775,2022-11-14,Westwood Up - ER1.2B - C23,C23,Manual Turnout
TO000704,46.317KM ER1.2B TURNOUT WESTWOOD,57079267,2024-01-27,Westwood Up - ER1.2B - C23,C23,Manual Turnout
TO000705,46.767KM ER1.2A TURNOUT WESTWOOD,57052613,2021-07-17,Westwood Up - ER1.2A - C23,C23,Manual Turnout
TO000705,46.767KM ER1.2A TURNOUT WESTWOOD,80109338,2022-08-08,BROKEN VEE WESTWOOD ER1.2A.,C01,Manual Turnout
TO000705,46.767KM ER1.2A TURNOUT WESTWOOD,57072450,2023-01-18,Westwood Up - ER1.2A - C23,C23,Manual Turnout
TO000705,46.767KM ER1.2A TURNOUT WESTWOOD,57079268,2024-01-27,Westwood Up - ER1.2A - C23,C23,Manual Turnout
TO000706,47.474KM 8A/B TURNOUT WESTWOOD,80104432,2021-08-23,Westwood Up - 8AB - C13,C13,Electrical Turnout
TO000706,47.474KM 8A/B TURNOUT WESTWOOD,80104514,2021-08-28,Westwood 8AB C13,C13,Electrical Turnout
TO000706,47.474KM 8A/B TURNOUT WESTWOOD,57052725,2022-06-01,Westwood Up - 8AB - C23 BCD AUG CLOSURE,C23,Electrical Turnout
TO000706,47.474KM 8A/B TURNOUT WESTWOOD,57064801,2023-04-14,Westwood Up - 8AB - C23,C23,Electrical Turnout
TO000706,47.474KM 8A/B TURNOUT WESTWOOD,57079269,2024-03-11,Westwood Up - 8AB - C23 - VDR,C23,Electrical Turnout
TO000706-02,WD8B Pts,80105194,2021-08-23,SR_WWD_8AB_Up_U/Cut_47.473km,C02,Electric Points
TO000707,55.195KM 11C/D TURNOUT WINDAH,57052727,2022-06-01,Windah Up - 11CD - C23 (57044935),C23,Electrical Turnout
TO000707,55.195KM 11C/D TURNOUT WINDAH,57064692,2023-02-27,Windah Up - 11CD - C23,C23,Electrical Turnout
TO000707,55.195KM 11C/D TURNOUT WINDAH,57083627,2024-02-10,Windah UP - 11CD - C23,C23,Electrical Turnout
TO000708,57.696KM 8C/D TURNOUT WINDAH,57052728,2022-06-01,Windah Up - 8CD - C23 (57047731),C23,Electrical Turnout
TO000708,57.696KM 8C/D TURNOUT WINDAH,57074658,2023-02-27,Windah Up - 8CD - C23,C23,Electrical Turnout
TO000709,57.725KM 7A/B TURNOUT WINDAH,57052729,2023-02-27,Windah Up - 7AB - C23,C23,Electrical Turnout
TO000710,66.036KM 11C/D TURNOUT GRANTLEIGH,57064803,2023-06-25,Grantleigh Up - 11CD - C23,C23,Electrical Turnout
TO000711,66.496KM ER1.2A TURNOUT GRANTLEIGH,57052731,2022-12-29,Grantleigh Up - ER1.2A - C23,C23,Manual Turnout
TO000711,66.496KM ER1.2A TURNOUT GRANTLEIGH,57079266,2023-09-24,Grantliegh Up - ER1.2A - C23,C23,Manual Turnout
TO000712,68.137KM 7A/B TURNOUT GRANTLEIGH,57064804,2023-06-25,Grantleigh Up - 7AB - C23,C23,Electrical Turnout
TO000712,68.137KM 7A/B TURNOUT GRANTLEIGH,57083629,2024-03-02,Grantleigh Down - 7AB - C23,C23,Electrical Turnout
TO000713,73.701KM 11C/D TURNOUT TUNNEL,57052735,2023-05-28,Tunnel Up - 11CD - C23,C23,Electrical Turnout
TO000714,75.511KM 8C/D TURNOUT TUNNEL,57052736,2021-08-11,Tunnel Up - 8CD - C23,C23,Electrical Turnout
TO000714,75.511KM 8C/D TURNOUT TUNNEL,57057774,2022-01-05,Tunnel Up - 8CD - C23,C23,Electrical Turnout
TO000714,75.511KM 8C/D TURNOUT TUNNEL,57064805,2023-05-28,Tunnel Up - 8CD - C23,C23,Electrical Turnout
TO000714,75.511KM 8C/D TURNOUT TUNNEL,57079264,2024-01-26,Tunnel Up - 8CD - C23,C23,Electrical Turnout
TO000715,75.852KM 7A/B TURNOUT TUNNEL,57054421,2022-01-07,Tunnel Up - 7AB - C23,C23,Electrical Turnout
TO000716,84.668KM 11C/D TURNOUT EDUNGALBA,57052740,2021-08-09,Edungalba Up - 11CD - C23,C23,Electrical Turnout
TO000716,84.668KM 11C/D TURNOUT EDUNGALBA,57081315,2024-01-24,Edungalba Up 11CD - C23,C23,Electrical Turnout
TO000717,84.715KM 12A/B TURNOUT EDUNGALBA,57052741,2023-05-27,Edungalba Up - 12AB - C23,C23,Electrical Turnout
TO000717,84.715KM 12A/B TURNOUT EDUNGALBA,57083588,2024-01-24,Edungalba Up - 12AB - C23,C23,Electrical Turnout
TO000718,0.925KM 9A/B TURNOUT ROCKLANDS,57052274,2022-04-04,Rocklands Coal Main - 9AB - C23,C23,Electrical Turnout
TO000718,0.925KM 9A/B TURNOUT ROCKLANDS,57070413,2023-06-23,Rocklands Down - 9AB - C23,C23,Electrical Turnout
TO000718,0.925KM 9A/B TURNOUT ROCKLANDS,80116538,2024-04-13,Rocklands CWL Down - 9AB - C13,C13,Electrical Turnout
TO000718,0.925KM 9A/B TURNOUT ROCKLANDS,80113060,2024-04-15,4227 Rocklands 9AB C13,C13,Electrical Turnout
TO000718,0.925KM 9A/B TURNOUT ROCKLANDS,80116395,2024-04-17,SUP TSR C13 U/cut Rocklands 9AB 0.830km,C13,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,57052743,2021-08-08,Aroona Up - 11CD - C23,C23,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,80106252,2022-01-10,Aroona Up - 11CD - C13,C13,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,80104276,2022-01-19,2214 Aroona 11CD C13,C13,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,57057773,2022-02-02,Aroona Up - 11CD - C23,C23,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,57064807,2022-10-28,Aroona Up - 11CD - C23,C23,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,57073072,2023-01-17,Aroona Up - 11CD - C23,C23,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,57078932,2023-10-02,Aroona Up - 11CD - C23,C23,Electrical Turnout
TO000719,94.613KM 11C/D TURNOUT AROONA,57081992,2023-11-05,Aroona Up 11CD - C23,C23,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,80105640,2021-10-02,SR_BLW T/O 7A/B ARN_Both_96.200_ISO/H&S,C02,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,80105268,2021-10-02,SR_ARO7AB/CD_Up&Dn_U/Cut_93.366km,C02,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,80105172,2021-10-04,Aroona Up - 7AB - C13,C13,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,80105807,2021-10-21,Aroona Up - 7AB - C13,C13,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,80104297,2021-12-12,Aroona 7AB C13,C13,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,57059731,2022-01-28,Aroona Up - 7AB - C23,C23,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,57063917,2022-06-27,Aroona Up - 7AB - C23,C23,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,57076246,2023-05-26,Aroona Up - 7AB - C23,C23,Electrical Turnout
TO000720,96.367KM 7A/B TURNOUT AROONA,57083168,2023-10-04,Aroona Up 7AB - C23,C23,Electrical Turnout
TO000721,141.768KM ER1.2A TURNOUT DINGO-UMOLO,57053428,2021-10-16,Dingo Up - ER1A - C23,C23,Manual Turnout
TO000722,102.827KM 11C/D TURNOUT DUARINGA,57052701,2021-10-22,Duaringa Up - 11CD - C23,C23,Electrical Turnout
TO000722,102.827KM 11C/D TURNOUT DUARINGA,57064792,2023-05-26,Duaringa Up - 11CD - C23,C23,Electrical Turnout
TO000723,104.103KM 10A TURNOUT DUARINGA,57079196,2023-08-09,Duaringa Up - 10AB - C23,C23,Electrical Turnout
TO000723,104.103KM 10A TURNOUT DUARINGA,57084567,2024-01-21,Duaringa 10A UP - C23,C23,Electrical Turnout
TO000724,104.808KM 9A TURNOUT DUARINGA,57052702,2021-08-07,Duaringa Up - 9A - C23,C23,Electrical Turnout
TO000724,104.808KM 9A TURNOUT DUARINGA,57057772,2023-04-03,Duaringa Up - 9A - C23,C23,Electrical Turnout
TO000724,104.808KM 9A TURNOUT DUARINGA,57079197,2023-08-09,Duaringa Up - 9AB - C23,C23,Electrical Turnout
TO000724,104.808KM 9A TURNOUT DUARINGA,57083630,2024-01-23,Duaringa Up - 9A - C23 - VDR,C23,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,57058886,2022-01-11,Duaringa Up - 7AB - C23,C23,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,600002613,2022-08-09,DUA 7ab U/C 104.894 C13,C13,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,57064786,2023-04-03,Duaringa Up - 7AB - C23 UC REQ.,C23,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,80113744,2023-07-26,Duaringa 7AB - Up - C13,C13,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,80114384,2023-08-09,SR_INTERLOCK/SA2_DUARINGA,C13,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,80114037,2023-08-09,Duaringa 7AB Up - C13,C13,Electrical Turnout
TO000725,104.894KM 7A/B TURNOUT DUARINGA,80113620,2023-12-10,DUA 7ab U/C 104.894 C13,C13,Electrical Turnout
TO000726,114.992KM 11C/D TURNOUT WALLAROO,57052703,2021-10-02,Wallaroo Up - 11CD - C23,C23,Electrical Turnout
TO000726,114.992KM 11C/D TURNOUT WALLAROO,57064783,2022-12-30,Wallaroo Up - 11CD - C23,C23,Electrical Turnout
TO000726,114.992KM 11C/D TURNOUT WALLAROO,57079198,2023-08-21,Wallaroo Up - 11CD - C23,C23,Electrical Turnout
TO000727,115.003KM 12A/B TURNOUT WALLAROO,57052704,2021-10-02,Wallaroo Up - 12AB - C23,C23,Electrical Turnout
TO000727,115.003KM 12A/B TURNOUT WALLAROO,57064784,2022-12-30,Wallaroo Up - 12AB - C23,C23,Electrical Turnout
TO000727,115.003KM 12A/B TURNOUT WALLAROO,57079199,2023-08-21,Wallaroo Up - 12AB - C23,C23,Electrical Turnout
TO000728,128.27KM 12A/B TURNOUT TYPHINIA,57055431,2022-02-03,Tryphinia Up - 12AB - C23,C23,Electrical Turnout
TO000728,128.27KM 12A/B TURNOUT TYPHINIA,57062847,2022-05-29,Tryphinia Up - 12AB - C23,C23,Electrical Turnout
TO000728,128.27KM 12A/B TURNOUT TYPHINIA,57074553,2023-04-01,Tryphinia Up - 12AB - C23,C23,Electrical Turnout
TO000728,128.27KM 12A/B TURNOUT TYPHINIA,57077122,2023-09-25,Tryphinia Up - 12AB - C23,C23,Electrical Turnout
TO000728,128.27KM 12A/B TURNOUT TYPHINIA,57084678,2024-01-14,Tryphinia Up - 12AB - C23,C23,Electrical Turnout
TO000729,130.303KM 8C/D TURNOUT TYPHINIA,57052705,2021-08-06,Tryphinia Up - 8CD - C23,C23,Electrical Turnout
TO000729,130.303KM 8C/D TURNOUT TYPHINIA,57064795,2022-12-31,Tryphinia Up - 8CD - C23,C23,Electrical Turnout
TO000729,130.303KM 8C/D TURNOUT TYPHINIA,57077123,2023-06-13,Tryphinia Up - 8CD - C23,C23,Electrical Turnout
TO000729,130.303KM 8C/D TURNOUT TYPHINIA,57083589,2024-01-14,Tryphinia Up - 8CD - C23,C23,Electrical Turnout
TO000730,140.625KM 12A/B TURNOUT DINGO,57061528,2022-04-02,Dingo Up - 12AB - C23,C23,Electrical Turnout
TO000730,140.625KM 12A/B TURNOUT DINGO,57064796,2023-06-28,Dingo Up - 12AB - C23,C23,Electrical Turnout
TO000731,140.852KM 11C/D TURNOUT DINGO,57058887,2022-04-02,Dingo Up - 11CD - C23,C23,Electrical Turnout
TO000731,140.852KM 11C/D TURNOUT DINGO,57064791,2023-06-28,Dingo Up - 11CD - C23,C23,Electrical Turnout
TO000732,187.727KM 11C/D TURNOUT BLACKWATER,57052710,2021-10-03,Blackwater Up - 11CD - C23,C23,Electrical Turnout
TO000732,187.727KM 11C/D TURNOUT BLACKWATER,57057771,2022-01-25,Blackwater Up - 11CD - C23,C23,Electrical Turnout
TO000732,187.727KM 11C/D TURNOUT BLACKWATER,57083563,2023-12-03,Blackwater UP 11CD - C23,C23,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,57052996,2021-09-08,Sagittarius Up - 12AB - C23,C23,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,57024017,2021-12-31,Sagittarius - Up - C23 - 12AB,C23,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,600001843,2022-05-25,2238 Sagittarius 12AB C13,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,57062616,2022-11-25,Sagittarius Up - 12AB - C23,C23,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80113743,2023-07-25,Sagittarius 12AB - UP - C13,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80113722,2023-07-26,SR_TSR SAG 12ab - C13,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80113680,2023-07-26,SR_BOND/MAINT_SAG 12ab - C13,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80113133,2023-08-21,4204 Sagittarius 12AB C13,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80113915,2023-09-03,C13 Turnout B/U Sagittarius 12AB,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80114151,2023-09-03,Sagittarius 12AB - C13,C13,Electrical Turnout
TO000733,191.815KM 12A/B TURNOUT SAGTARIUS-RANGAL,80114174,2024-09-03,Sagittarius 12AB Top Up Ballast,C13,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,80109135,2022-08-29,Umolo Down - 11CD - C13,C13,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,80107798,2022-09-01,3204 Umolo 11CD C13,C13,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,80109126,2022-09-01,UMOLO UP TSR SUPPORT 148.370 - 148.675km,C13,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,80110214,2022-10-30,Umolo Down - 11CD - C13,C13,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,57079192,2023-06-29,Umolo Down - 11CD - C23,C23,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,57084049,2023-11-27,Umolo Down 11CD - C23,C23,Electrical Turnout
TO000734,148.519KM 11C/D TURNOUT UMOLO,57086413,2024-02-18,UMOLO DN 11CD - C23,C23,Electrical Turnout
TO000735,148.426KM 11A/B TURNOUT UMOLO,80109127,2022-08-28,UMOLO DN TSR SUPPORT 148.410-148.640km,C13,Electrical Turnout
TO000735,148.426KM 11A/B TURNOUT UMOLO,80109133,2022-08-28,Umolo Up - 11AB - C13,C13,Electrical Turnout
TO000735,148.426KM 11A/B TURNOUT UMOLO,80107815,2022-09-01,3204 Umolo 11AB C13,C13,Electrical Turnout
TO000735,148.426KM 11A/B TURNOUT UMOLO,80110212,2022-10-30,Umolo Up - 11AB - C13,C13,Electrical Turnout
TO000735,148.426KM 11A/B TURNOUT UMOLO,57060811,2023-11-27,Umolo Up - 11AB - C23,C23,Electrical Turnout
TO000735,148.426KM 11A/B TURNOUT UMOLO,57086412,2024-02-18,UMOLO UP 11AB - C23,C23,Electrical Turnout
TO000739,169.598KM ER3.2E TURNOUT BLUFF,57053207,2021-10-06,Bluff Station Road - ER3.2E - C23,C23,Manual Turnout
TO000740,21.03KM 107C/D TURNOUT KABRA,80109722,2022-10-17,Kabra Down - 107CD - C13,C13,Electrical Turnout
TO000740,21.03KM 107C/D TURNOUT KABRA,80107821,2022-10-23,3208 Kabra 107CD C13,C13,Electrical Turnout
TO000740,21.03KM 107C/D TURNOUT KABRA,57064781,2022-12-01,Kabra Down - 107CD - C23,C23,Electrical Turnout
TO000740,21.03KM 107C/D TURNOUT KABRA,57084572,2024-01-28,Kabra 107CD Down - C23,C23,Electrical Turnout
TO000741,20.651KM 108A/B TURNOUT KABRA,57064780,2022-11-30,Kabra Down - 108AB - C23,C23,Electrical Turnout
TO000741,20.651KM 108A/B TURNOUT KABRA,57084571,2024-01-28,Kabra 108AB Down - C23,C23,Electrical Turnout
TO000744,18.39KM 110A/B TURNOUT KABRA,57052661,2022-06-01,Kabra Down - 110AB - C23,C23,Electrical Turnout
TO000744,18.39KM 110A/B TURNOUT KABRA,57064510,2022-12-01,Kabra Down - 110AB - C23,C19,Electrical Turnout
TO000745,47.405KM 7A TURNOUT WESTWOOD,57057374,2024-03-11,Westwood Common - 7A - C23,C23,Electrical Turnout
TO000746,103.811KM ER3.2D TURNOUT DUARINGA,80105449,2021-09-19,SR_DUA ER3 Up & #2 Cattle Rd,C10,Manual Turnout
TO000746,103.811KM ER3.2D TURNOUT DUARINGA,80105339,2021-09-21,SR_Dur_103.800 Up_ISO/H&S/BD,C10,Manual Turnout
TO000753,263.023KM 8A TURNOUT NOGOA,80104295,2022-06-13,Nogoa 8AB C13,C13,Electrical Turnout
TO000758,169.072KM 47A TURNOUT BLUFF,57042135,2021-07-25,Bluff 4th - 47A - C23,C23,Electrical Turnout
TO000759,631.507KM 50C/D TURNOUT ROCKLANDS,57052554,2021-08-23,Rocklands Down - 50CD - C23,C23,Electrical Turnout
TO000759,631.507KM 50C/D TURNOUT ROCKLANDS,57061381,2022-04-03,Rocklands Down - 50CD - C23,C23,Electrical Turnout
TO000759,631.507KM 50C/D TURNOUT ROCKLANDS,57065681,2022-07-07,Rocklands Down - 50CD - C23,C23,Electrical Turnout
TO000759,631.507KM 50C/D TURNOUT ROCKLANDS,57070095,2023-01-02,Rocklands Down - 50CD - C23,C23,Electrical Turnout
TO000759,631.507KM 50C/D TURNOUT ROCKLANDS,57078814,2023-10-30,Rocklands Down - 50CD - C23,C23,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,57052555,2021-08-23,Rocklands Down - 12AB - C23,C23,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,57065682,2022-07-07,Rocklands Down - 12AB - C23,C23,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,57070594,2023-01-02,Rocklands Down - 12AB - C23,C23,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,57079208,2023-06-23,Rocklands Down - 12AB - C23,C23,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,57078815,2023-10-30,Rocklands Down - 12AB - C23,C23,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,80116539,2024-04-14,Rocklands NCL Down - 12AB - C13,C13,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,80116396,2024-04-17,SUP TSR C13 U/cut Rocklands 12AB 631.680,C13,Electrical Turnout
TO000760,631.728KM 12A/B TURNOUT ROCKLANDS,80113140,2024-05-12,4234 Rocklands 12AB C13,C13,Electrical Turnout
TO000761,3.92KM 12A/B TURNOUT GRACEMERE,57052719,2022-01-12,Gracemere Up - 12AB - C23,C23,Electrical Turnout
TO000761,3.92KM 12A/B TURNOUT GRACEMERE,57064799,2022-11-29,Gracemere Up - 12AB - C23,C23,Electrical Turnout
TO000761,3.92KM 12A/B TURNOUT GRACEMERE,57083624,2024-02-11,Gracemere UP 12AB - C23,C23,Electrical Turnout
TO000762,4.47KM 11C/D TURNOUT GRACEMERE,57052722,2022-11-29,Gracemere Up - 11CD - C23,C23,Electrical Turnout
TO000762,4.47KM 11C/D TURNOUT GRACEMERE,57079265,2023-09-28,Gracemere Up - 11CD - C23,C23,Electrical Turnout
TO000762,4.47KM 11C/D TURNOUT GRACEMERE,57083625,2024-02-11,Gracemere UP - 11CD - C23,C23,Electrical Turnout
TO000764,9.179KM 9C/D TURNOUT GRACEMERE,57052742,2021-08-01,Gracemere Up - 9CD - C23,C23,Electrical Turnout
TO000766,13.363KM 12A/B TURNOUT KABRA,57052276,2021-07-12,Kabra Up - 12AB - C23,C23,Electrical Turnout
TO000766,13.363KM 12A/B TURNOUT KABRA,57083626,2024-02-11,Kabra UP 12AB - C23,C23,Electrical Turnout
TO000773,189.223KM ER5.2D TURNOUT BLACKWATER,80113785,2023-07-24,Blackwater - ER5.2D - C13,C13,Manual Turnout
TO000773,189.223KM ER5.2D TURNOUT BLACKWATER,80113132,2023-08-22,4203 Blackwater ER5.2D C13,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80114250,2023-07-24,4203 Blackwater ER5.2E,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80113784,2023-07-24,Blackwater ER5.2E - C13,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80113723,2023-07-26,SR_TSR BLK ER2.5,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80113636,2023-07-26,SR_BOND/MAINT_CS U/C BLK ER5.2 JUL CLOS,C01,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80114149,2023-09-02,Blackwater ER5.2D - C13,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80113914,2023-09-02,SR_MAINT_BLACKWATER ER5.2D/E,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80114150,2023-09-02,Blackwater ER5.2E - C13,C13,Manual Turnout
TO000774,189.199KM ER5.2E TURNOUT BLACKWATER,80114173,2023-09-02,Blackwater ER5.2E Top Up Ballast,C13,Manual Turnout
